id,f1_getrunken,f1_gekauft,f1_weder_noch,f2_grund_nichtkauf,f3_discounter,f3_supermarkt,f3_kaufhaus,f3_getraenkemarkt,f3_kiosk,f3_sonstige,f4_konsumhaeufigkeit,n5_flaschenzahl_splitAB,f5_flaschenzahl_025_AB,f5_flaschenzahl_033_AB,f5_flaschenzahl_050_AB,f5_flaschenzahl_075_AB,f5_flaschenzahl_100_AB,f5_flaschenzahl_150_AB,f6_gebindeart,f7_umweltschutz_mehrweg,f7_muell_einweg,f7_muellbergreduz_mehrweg,f8_info_beimKauf,f8_info_papierwerbung,f8_info_website_LEH,f8_info_website_marken,f8_info_werbespots,f8_info_zeitschriften,f8_info_empfehlung,f8_info_sonstiges,f9_konsum_mahlzeiten,f9_konsum_party,f9_konsum_abends,f9_konsum_sport,f9_konsum_zwischendurch,f9_Konsum_sonstiges,f10_kauf_einkaufzettel,f10_kauf_spontan,f10_kauf_party_pflicht,f10_kauf_weiterempfehlung,f11_assoziation_offen,n11_assoziation_fanta,n11_assoziation_erfrischung,n11_assoziation_sommer,n11_assoziation_sonne,n11_assoziation_suess,n11_assoziation_kuenstlich,n11_assoziation_fruchtig,n11_assoziation_ungesund,n11_assoziation_zuckerhaltig,n11_assozition_orange,n11_assoziation_party,n11_assoziation_mixgetraenk,n11_assoziation_urlaub,n11_assotiation_kindheit,n11_assoziation_sonstige,f12_assozi_erfrischung,f12_assozi_abwechselung,f12_assozi_freizeit,f12_assozi_sommer,f12_assozi_urlaub,f12_assozi_zuckerhaltig,f12_assozi_durst,f12_assozi_party,f12_assozi_sonne,f12_assozi_fruchtig,f12_assozi_sport,f12_assozi_lecker,f12_assozi_spass,f12_assozi_cool,f12_assozi_sonstige,n13_weiterempfehlung_splitAB,f13_weiterempfehlung_NPS_AB,f14_grund_weiterempfehlung_NPS,f15_markennennung_spontan,n15_fanta,n15_sinalco,n15_fritz,n15_mirinda,n15_orangina,n15_bionade,n15_vio,n15_discounter,n15_sonstige_marken,f16_konsum_fanta,f16_konsum_river,f16_konsum_deit,f16_konsum_vilsa,f16_konsum_mirinda,f16_konsum_sinalco,f16_konsum_adelholzener,f16_konsum_orangina,f16_konsum_fritz,f16_konsum_now_sunny,f16_konsum_bluna,f16_konsum_schweppes,f16_konsum_herman,f16_konsum_vio,f16_konsum_sonstige,f17_lieblingsmarke,f17_lieblingsmarke_sonstige,f18_preisoffen_A_fanta,f18_preisoffen_A_fritz,f18_preisoffen_A_vio,f19_preisspanne_B_fanta,f19_preisspanne_B_fritz,f19_preisspanne_B_vio,n20_fanta_splitAB,f20_fanta_AB,n20_fritz_splitAB,f20_fritz_AB,n20_vio_splitAB,f20_vio_AB,f21_preis_guter_deal_fanta_A,f22_preis_zu_teuer_fanta_A,f23_preis_teuer_ok_fanta_A,f24_preis_zu_günstig_fanta_A,f21_preis_guter_deal_fritz_B,f22_preis_zu_teuer_fritz_B,f23_preis_teuer_ok_fritz_B,f24_preis_zu_günstig_fritz_B,f25_auf_party_wichtig,f25_beim_essen_ueblich,f25_zum_mixen,f26_vielfalt_inspirierend,f26_kleine_marken_gut,f26_markentreu,f26_verkostung_beliebt,f26_werbung_animierend,f26_besonders_probieren,f26_LM_innovator,f26_gern_ausprobieren,f27_geschmack_fruchtig,f27_aesthetisch_Flaschen,f27_guenstiger_preis,f27_natuerlich_zutaten,f27_geringer_zuckergehalt,f27_hoher_fruchtgehalt,f27_beliebt_kinder,f27_bioprodukt,f27_leicht_oeffnen,f27_nostalgie,f27_wiederverschliessbar,f27_umweltfreundliche_produktion,n28_Eigenschaften_splitAB,f28_fruchtanteil_AB,f28_qualitaet_AB,f28_vertrauen_AB,f28_regio_global_AB,f28_modern_traditionell_AB,f28_aufdringlich_dezent_AB,f28_preis_AB,f28_passen_produkt_AB,f28_cool_AB,f29_geschmack_river_orange,f29_geschmack_fanta,f29_geschmack_fritz,f29_geschmack_hermannsbrause,f29_geschmack_vio,f29_geschmack_orangina,f29_preis_river_orange,f29_preis_fanta,f29_preis_fritz,f29_preis_hermannsbrause,f29_preis_vio,f29_preis_orangina,f29_natürlich_river_orange,f29_natürlich_fanta,f29_natürlich_fritz,f29_natürlich_hermannsbrause,f29_natürlich_vio,f29_natürlich_orangina,f29_vielfalt_river_orange,f29_vielfalt_fanta,f29_vielfalt_fritz,f29_vielfalt_hermannsbrause,f29_vielfalt_vio,f29_vielfalt_orangina,f29_verpack_river_orange,f29_verpack_fanta,f29_verpack_fritz,f29_verpack_hermannsbrause,f29_verpack_vio,f29_verpack_orangina,f29_zucker_river_orange,f29_zucker_fanta,f29_zucker_fritz,f29_zucker_hermannsbrause,f29_zucker_vio,f29_zucker_orangina,f29_umwelt_river_orange,f29_umwelt_fanta,f29_umwelt_fritz,f29_umwelt_hermannsbrause,f29_umwelt_vio,f29_umwelt_orangina,f30_PET_Dose_leicht_A,f30_PET_Dose_praktisch_A,f30_PET_Dose_modern_A,f30_PET_Dose_umweltfreundlich_A,f30_PET_Dose_mitnahme_A,f30_PET_Dose_besuch_A,f30_PET_Dose_sport_A,f31_farbe_transparent_B,f31_farbe_braun_B,f31_farbe_gruen_B,f31b_farbe_egal_B,f32_verschluss_leicht_zu_oeffnen_A,f32_verschluss_modern_A,f32_verschluss_umweltfreundlich_A,f32_verschluss_verletzungsgefahr_A,f32_verschluss_hochpreisig_A,f32_verschluss_leicht_zu_oeffnen_B,f32_verschluss_modern_B,f32_verschluss_umweltfreundlich_B,f32_verletzungsgefahr_B,f32_verschluss_hochpreisig_B,f33_klassische_marken,f33_preisguenstige_marken,f33_hochpreisig_inhaltsstoffe,f33_preis_teils_teils,f33_trendmarken,f33_gefuehl_urlaub,f33_durstloescher,f34_0_zucker,f34_100_geschmack,f34_ohne_konservierungsstoffe,f34_natuerlich_mineralwasser,f34_ohne_kunstfarbstoffe,f34_zuckerfrei,f34_vitamin_e,f34_fruchtanteil,f34_geschuettelt,f34_bio,n35_siegel_splitAB,f35_siegel_produktwertigkeit_AB,f35_siegel_vertrauen_AB,f35_siegel_regionalitaet_AB,f35_siegel_modern_traditionell_AB,f35_siegel_kontrolle_AB,f35_siegel_aufdringlich_dezent_AB,f35_siegel_aussehen_AB,f36_zufallswahl_choiceset,n36_choiceset_antwort,f36_choiceset_1,f36_choiceset_2,f36_choiceset_3,f36_choiceset_4,f36_choiceset_5,f36_choiceset_6,f37_zufallswahl_choiceset,n37_choiceset_antwort,f37_choiceset_1,f37_choiceset_2,f37_choiceset_3,f37_choiceset_4,f37_choiceset_5,f37_choiceset_6,f38_fastfood,f38_preisbereit_qualitaet,f38_gut_essen_restaurant,f38_gedanken_ernaehrung,f38_hausmannskost,f38_ueberschaetzung_ernaehrung,f38_herkunft_egal,f39_geburtsjahr,f40_schulabschluss,f40_schulabschluss_sonstige,f41_erwerbstaetig,f42_berufsstellung,f43_markenprodukte,f43_eigenmarken,f43_marken_gleich_gut,f43_preisvergleich,f43_preis_kleinere_produkte,f43_bestmoeglicher_preis,f43_hoher_preis_gleich_qualitativ,f43_qualitaet_zahlungsbereit,f43_preis_indikator_qualitaet,f43_hochpreis_topqualitaet,f44_studiengang,f44_sonstiger_studiengang,f45_semester,f46_LM_allergie,f46_LM_allergie_welche,f47_diaet,f47_diaet_sonstiges,f48_haushaltsgröße,n48_haushaltsgröße,f49_kinder_unter_12,f50_wohnlage,f51_plz,f52_hh_einkommen,f53_geschlecht,jahr,FAC1_3_qualitaet,FAC2_3_inno,FAC3_3_geschmack,FAC4_3_preis,FAC5_3_frische,FAC6_3_partymix,FAC7_3_mehrweg,FAC8_3_haendling,FAC9_3_kinder,CLU4_1,CLU3_1
113,1,0,0, , , , , , , ,1,2, , , , , , ,5,1,-1,1,0,0,0,0,0,0,1, ,0,1,0,0,0, ,-1,-1,1,-1,Fanta,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0, ,2,6,Erfrischendes Getränk im Sommer,"Fanta, VIO, Graf Metternich, Emsland-Sonne, River",1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0, , , , , , ,2,3,4,2,7,2,4,2,4, , , , ,.7,.9,.85,.4,1,-1,1,-1,0,1,-1,-1,0,-1,0,1,0,0,-1,-1,1,-1,-2,0,0,0,1,2,0,1,1,-1,1,0,0,1,1,5,7,5,4,4,4,8,6,3,4,4,4,4,3,3,4,6,4,4,6,4,4,4,4,4,6,4,4,5,4,3,4,4,4,4,4,3,4,6,4,4,4, , , , , , , ,1,-1,0,-1, , , , , ,-1,-1,-1,-1,-1,1,-1,-1,0,-1,0,-1,-2,1,0,0,0,-1,0,0,0,-2,2,-1,-1,-1,-1,1,0,-1,5,1, , , , ,1, ,6,1,1, , , , , ,0,1,1,0,1,1,1,1995,6, ,3, ,1,0,0,0,0,0,1,1,0,0,1, ,1,0, ,0, ,3,3,0,1,49740,0,1,1,.616004641368341,-.353243015639589,-.78945266799525,-.538058314196386,.313054672590284,.591584314483978,.00710571867167949,-.449729257077512,.338556723137805,1,1
114,0,1,0, ,0,0,0,1,0, ,2,1,1, , , , , ,2,2,-2,2,0,0,0,0,0,0,0, ,0,1,0,0,0, ,1,-2,1,1,Fanta,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0, ,1,7,"ansprechendes design, angenehmer Geschmack","Fanta,",1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,1,0,0,0, , , , , , , , , ,1,5,1,5,1,8, , , , , , , , ,2,-2,0,-2,-2,2,-2,0,1,-2,1,1,1,0,0,-1,-1,-1,-2,0,0,1,0,1,0,1,1,1,1,-1,1,1,1,5,6,8,5,7,6,10,4,2,6,0,3,2,3,8,7,7,3,2,0,8,3,7,3,2,7,8,2,7,7,2,0,6,3,7,2,1,0,8,3,9,2,2,2,2,2,2,2,2, , , , ,-2,2,2,-2,1, , , , , ,2,-2,-1,-1,-1,-2,-2,-2,2,0,-1,1,-2,1,1,-2,-2,1, , , , , , , ,3,1, , ,1, , , ,3,1, , , ,1, , ,-2,0,1,-1,2,-2,2,1993,4, ,3, ,0,-2,-1,1,1,-2,0,1,0,-1,4, ,3,0, ,0, ,2,2,0,1, ,0,2,1,.142198816701895,-.376174170562271,-1.81712003265646,-.459028792616824,-1.34148449252264,.153634321384297,1.64790755734946,.815905562054595,-.0361259036884021,1,1
115,1,1,0, ,0,1,0,1,1, ,3,1, , , , ,1, ,5,2,-2,1,1,0,0,0,0,0,0, ,0,1,0,0,0, ,0,-1,0,0,"Süß, Zucker",0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0, ,1,3,Das Produkt sieht sehr künstlich aus wegen der Farbe. Schmeckt nicht und zu viel ZUcker,"Fanta, Mirinda, Vio Limo, Fritz, Krumbacher",1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,1,1,0,1, ,1, ,.9,1,1, , , ,1,7,1,6,1,8,1,1.3,1.2,.5, , , , ,0,-2,0,-1,-1,1,0,-1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,1,-1,-1,0,-1,0,2,5,1,2,2,2,10,1,4,2,2,3,1,1,3,2,6,3,1,6,4,3,6,3,2,3,6,1,4,6,1,0,1,1,3,2,2,1,2,1,4,3,0,1,0,0,1,0,0, , , , ,-2,-1,1,1,1, , , , , ,1,-1,0,0,-1,-2,-2,1,1,2,2,2,2,-1,-2,-2,0,1, , , , , , , ,4,1, , , ,1, , ,4,1, , ,1, , , ,-1,1,0,1,1,-2,1,1994,4, ,3, ,1,-2,1,0,0,0,1,1,-1,0,3, ,2,0, ,4,"Natürliche, unverarbeitete Produkte",2,2,0,2,49090,1,2,1,.323181735811467,-.47968801330138,.540888911582155,-.621871827173218,-1.22149911606793,-.39188290796938,.854124126280436,-.206582198683322,.917187559879178,4,3
116,1,1,0, ,0,1,0,1,0, ,2,2, , , , ,1, ,2,0,0,1,1,0,0,0,0,0,1, ,0,1,0,0,0, ,1,-2,1,0,FantaZucker,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0, ,2,5,Geschmack,FantaFritz,1,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0, ,1, , , , ,3,2,3,2,5,2,5,2,5, , , , ,.7,1,.75,.3,2,-2,0,-1,0,1,-1,-1,-1,-1,-1,0,0,0,1,-1,1,-1,-1,-2,-2,1,0,2,-1,0,0,-2,2,0,1,0,1,3,6,5,5,7,5,9,2, ,5,3,5,4,4, ,7,6,5,3,8, ,4,4,5,3,5, ,4,6,4,3,3, ,6,7,5,3,5, ,8,7,4, , , , , , , ,1,-2,1,-1, , , , , ,1,1,-1,-1,-1,1,-1,0,-1,-1,-1,0,0,1,-1,1,0,-1,-1,0,-1,-1,2,1,1,1,0,0,1,-1,3,1, , ,1, , , ,2,1, , , , ,1, ,-1,-1,-1,1,1,0,0,1995,4, ,3, ,0,0,1,1,-1,0,-1,1,0,1,4, ,2,0, ,0, ,1,1,0,2,49090,5,1,1,.50149838947076,-1.28850774102308,.0674634519771033,-.37184301957312,.467739275899157,.248887894501487,-.866800861094914,-.42562742793019,-1.19791591119546,4,3
117,1,1,0, ,0,1,0,1,0, ,2,2, ,2, , , , ,3,1,-2,1,1,1,0,0,0,0,1, ,0,1,0,0,1, ,-1,0,1,-1,"orange, süß, zucker",0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0, ,2,2,zu süß,"Fritz, Coca Cola, Vio, Sinalco, Schweppes, San Pelegrino",0,1,1,0,0,0,1,0,1,1,1,1,1,0,1,0,1,1,0,0,1,0,1, ,11, , , , ,4,5,6,2,4,2,6,2,9, , , , ,1,1.2,1.2,.6,-1,-2,1,0,1,0,-1,1,1,-1,1,1,1,0,0,0,0,-1,-1,-1,-1,-1,0,2,0,0,0,-2,-1,0,0,1,0,4,4,6,7,7,6,10,5,3,3,3,5,4,4,5,6,6,4,4,8,8,5,6,4,0,5,8,5,7,4,2,3,3,5,6,3,2,3,6,8,4,3, , , , , , , ,0,1,0,1, , , , , ,1,1,-1,-1,1,-1,-2,0,0,0,-1,-1,-1,-1,-1,-1,1,0,0,0,-1,-1,2,1,0,1,1,0,-1,0,1,3,3, , , , , ,4,3, , ,3, , , ,0,0,0,1,1,-1,2,1995,4, ,3, ,1,-1,-1,1,0,0,1,1,1,1,1, ,1,0, ,0, ,4,4,0,2,49090,0,1,1,1.31375960295688,.46562228076198,-.781827294061954,.020769595519879,-.378974298347427,-.542266540583488,.410044601381394,-1.70239689553892,.017849975250361,1,1
118,1,0,0, , , , , , , ,2,1, , , , , , ,4,1,-1,1,0,0,0,0,0,0,0,garnicht,0,0,0,0,1, ,-2,-2, ,-2,fruchtig,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0, ,1,0, ,Fanta Vio,1,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,1, , , ,.5,.3,.1, , , ,1,5,1,1,1,1,.4,.8,.6,.35, , , , ,-2,-2,0,-2,-2,2,-1,-2,0,-1,1,1,1,1,-1,-1,-1,-1,-2,-2,0,0,1,1,1,-1,0,1,-2,-1,-1,0,-1,3,7,3,3,0,2,7,1,5,3,0,2,3,3,3,4,0,4,2,3,2,2,0,4,1,8,2,3,0,4,1,1,2,3,0,3,2,2,1,1,0,2,-2,1,1,0,1,1,1, , , , ,2,1,-1,-2,-1, , , , , ,2,-2,0,1,-2,-2,-2,-2,0,-1,-1,-1,-1,-1,-1,-1,-2,1, , , , , , , ,6,1, , , , , ,1,1,1, , , , , ,1,1,0,1,-2,1,1,-1,1995,4, ,3, ,0,-1,-1,0,0,0,0,1,0,0,4, ,2,0, ,0, ,2,2,0,1,49549,0,1,1,.371164105824421,-.363983758769429,-1.94440789640567,-.30314716606934,-1.35949956187851,-1.10618787908783,-.159280236358369,-1.32644068417091,.179141804032047,1,1
119,1,1,0, ,0,1,0,1,0, ,2,2, , , , ,3, ,5,2,-2,2,0,0,0,0,0,0,1,tradition,0,1,0,0,0, ,-1,-2,2,0,fanta,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0, ,2,10,fanta gab es immer schon,fanta vio fritz sonniger,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0, ,1, , , , ,3,2,1,2,8,2,1,2,4, , , , ,.75,.85,.8,.3,2,-2,0,-2,-1,2,-2,-2,-2,-2,-2,0,-2,-1,2,-2,-1,0,-2,-2,2,0,-1,2,1,2,2,-2,-2,-1,0,1,1,3,5,6,2,8,3,6,0,4,4,0,2,0,6,2,4,8,5,2,4,4,2,3,5,2,7,3,4,4,4,0,6,1,2,3,3,3,5,0,4,5,5, , , , , , , ,-1,1,1,-2, , , , , ,1,1,-1,-2,1,2,-2,0,-2,-2,0,-2,-2,-1,1,-1,1,-2,-2,-1,-2,-2,2,1,1,1,0,1,0,-2,5,1, , , , ,1, ,1,1, , , , , ,1,1,-2,1,0,-1,1,-2,1994,4, ,3, ,0,-2,1,-1,-2,-1,1,2,1,-2,4, ,2,0, ,0, ,6,6,0,1,48282,3,1,1,.734314039364694,-2.01052576915504,-.885823861276371,-1.97170167000126,-.464776620312764,.636293502853557,1.52428578921569,-1.17545321450358,1.62387347595642,1,1
120,1,1,0, ,0,0,0,1,0, ,2,2, , ,1, ,1, ,3,2,-2,2,1,0,0,0,0,0,1, ,0,1,0,0,1, ,1,1,1,1,Kiosk,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0, ,2,7,"Ich kenne Fanta, sie schmeckt, aber es gibt bessere Orangen-Limonaden.","Orangina, Mirinda, Sinalco, Fanta",1,1,0,1,1,0,0,0,0,1,1,1,0,1,1,0,1,1,0,0,1,0,1, ,4, , , , ,6,6,6,2,8,2,8,2,8, , , , ,.5,1,.7,.3,1,-2,2,0,0,1,2,0,1,1,1,2,1,0,2,-1,2,-2,1,-2,1,1,2,2,-2,-1,1,-2,-1,0,0,1,-1,3,5,6,5,6,6,10,6,2,2,4,7,0,0,3,3,6,2,5,9,6,5,5,4,3,4,8,8,6,6,0,0,2,2,4,1,0,1,4,5,6,1, , , , , , , ,2,2,-1,2, , , , , ,-1,-1,-1,-1,-1,1,-2,0,1,-2,-2,-2,-1,-1,1,1,2,-1,-1,-1,-1,1,2,1,0,-1,0,0,0,0,1,1,1, , , , , ,3,2, , , ,2, , ,-2,2,2,1,1,-1,1,1994,4, ,3, ,1,-1,1,-1,-1,-1,-1,2,0,2,2, ,1,1,Garnelen,0, ,2,2,0,1,49170,3,1,1,.809823275183882,.771526587693964,.654063397046955,-1.96507484799387,-1.36080860887804,2.02028574339371,.978663731990171,-.688765232108364,-.439736729956853,1,1
121,1,0,0, , , , , , , ,1,2, , , , , , ,2,0,2,0,1,0,0,0,0,0,1, ,1,0,0,0,0, ,1,0,2,2,"Eher an ein Getränk, das mehr nach Limonade als nach Orange schmeckt. Auch denke ich dabei an ein eher saures Getränk ohne Kohlensäure. Ich denke eher an etwas fruchtfleischhaltiges und nicht an etwas chemisches. Die Realität spiegelt dies jedoch oftmals leider nicht wieder.",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,1, ,2,1,Ich bin aus Prinzip eher gegen zuckerhaltige Getränke und chemische Getränke,"Fritz limo, Fanta, VIO",1,0,1,0,0,0,1,0,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0, , , , , , ,6,6,6,2,6,2,8,2,10, , , , ,1.2,1.5,1.3,1,2,-1,-2,1,0,2,0,2,-2,-2,-2,2,2,-1,2,2,0,-2,2,0,-1,2,2,2,-2,0,1,-2,0,2,0,1,1,5,6,9,7,5,5,10,7,6,5,3,4,4,3,7,8,7,6,8,5,10,3,5,3,4,6,8,5,8,1,0,0,8,7,9,4,1,1,8,7,9,8, , , , , , , ,2,0,0,-2, , , , , ,2,2,-2,1,-1,0,-1,1,1,-1,1,-2,2,1,2,1,2,2,2,-1,-2,1,2,0,-1,1,0,0,1,1,6,3, , , , , ,3,4,3, , ,3, , , ,-2,2,-2,2,2,-2,0,1993, ,Bachelor of Arts,3, ,2,-1,0,0,-2,-2,1,1,1,2,2, ,1,0, ,4,BIO und fleischarm,3,3,0,2,49086,1,1,1,1.65147713635975,-1.99556260358452,1.57318194867764,-2.20194259834974,.330362750687791,-.365235500187017,-2.70881919576189,1.89382477629945,-1.18546196170866,2,2
122,1,1,0, ,0,1,0,1,0, ,3,1, ,2, , ,1, ,5,1,-1,1,1,0,0,0,0,0,0, ,0,1,1,0,0, ,-2,-2,1,-1,An Fanta oder Orangina,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0, ,1,1,Finde ich nicht ansprechend,"Fanta, Orangina, Fritz, Ja, Pepsi,",1,0,1,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,1, ,1, , , , , , , ,1,6,1,3,1,3,1,2,1.5,.5, , , , ,1,-2,0,-2,-1,1,0,0,-1,-1,0,1,-2,1,0,-1,-1,1,-1,1,0,1,0,1,-1,-1,0,2,-1,-1,0,0,-2,4,7,4,5,7,9,8,5,8,2,2,2,0,3,3,5,8,7, , , , , , ,5,5,0,2,5,5,1,1,1,3,4,1,2,2,2,5,5,2,0,1,2,1,-1,-1,1, , , , ,-1,1,-1,-2,1, , , , , ,1,-1,0,-2,-2,1,-2,0,1,1,1,0,1,0,-1,0,0,1, , , , , , , ,1,1,1, , , , , ,4,1, , ,1, , , ,-2,1,1,0,1,-1,1,1993,4, ,3, ,-1,-2,1,1,1,0,1,1,1,1,3, ,2,0, ,0, ,5,5,0,2,49090,0,1,1,1.53574512676092,-.83698203186401,-1.49788931266815,.592401143348502,-.280082204397932,-.749283093651882,.203755799538035,.742969498274828,1.75313964102254,4,3
123,1,1,0, ,0,1,0,0,0, ,1,1, , , , ,1, ,2,0,-2,1,1,0,0,0,1,0,1, ,0,1,1,0,0, ,-2,0,0,1,Fanta,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0, ,1,4,Fritz schmeckt nicht so gut,FantaFritz Mirinda Vio,1,0,1,1,1,0,1,0,0,1,1,0,0,1,1,0,0,1,0,1,1,0,1, ,1, ,2,3,2, , , ,1,10,1,2,1,1,.7,1.5,1,.5, , , , ,-1,-2,-2,-2,-1,1,0,1,1,0,0,1,0,2,2,1,0,-1,-1,-1,0,1,0,1,0,1,1,1,2,0,1,1,1,4,10,10,7,5,3,10,5,4,10,10,4,4,4,7,8,7,4,5,9,5,5,5,5,2,5,9,9,9,2,5,5,8,8,8,5,0,4,8,9,9,0,0,2,-1,-1,1,2,1, , , , ,-1,-1,-1,-1,1, , , , , ,1,1,0,-1,-2,0,-1,1,0,1,0,1,2,1,-1,-1,1,1, , , , , , , ,6,1, , , , , ,1,1,1, , , , , ,1,-1,0,1,1,1,-1,0,1995,4, ,3, ,0,-1,1,2,1,1,0,0,0,0,5, ,2,0, ,0, ,3,3,0,1,32130,0,2,1,.33577054076591,-.111135868495746,-.14380670232323,1.34699185672071,-.05639833725733,-2.08970569471718,.118622161691138,-.0063323038411558,-.141963600113206,3,2
124,1,0,0, , , , , , , ,1,2, , , , , , ,3,2,-2,2,1,0,0,0,0,0,1, ,0,1,0,0,0, ,2,-2,0,0,"Party, Fanta, Kindheit",1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0, ,2,2,Kenn doch eh schon jeder und ist irgendwie nichts besonderes mehr. Außerdem viel zu süs,"Fanta, Fritz, Orangina, Vio",1,0,1,0,0,0,1,0,0,1,1,1,1,1,1,0,1,1,0,0,1,0,1, , , , , , ,4,5,3,2,4,2,7,2,3, , , , ,1,1.5,1.2,.7,0,-2,0,0,1,0,-1,1,1,0,1,2,0,1,2,2,2,-1,1,1,-2,0,1,2,0,0,1,-2,-1,1,1,-1,1,3,3,7,7,5,6,10,6,6,7,6,6,2,2,7,7,6,3,6,7,9,7,8,2,1,3,9,6,7,1,1,1,4,5,4,1,1,1,6,7,7,1, , , , , , , ,2,-2,0,-1, , , , , ,1,-1,-1,-2,-1,-1,0,1,1,0,-1,-2,1,0,2,1,2,1,-1,0,0,1,2,-2,-2,1,-1,0,-1,-1,2,2, ,2, , , , ,3,2, , , ,2, , ,-1,1,-2,1,-1,-2,1,1994,4, ,3, ,0,-2,1,1,1,0,0,0,0,1,5, ,2,0, ,2, ,3,3, ,3,49090,0,2,1,.433311839370172,.488910861745379,1.65834399323273,.00693736230631792,-.653486705313882,-.639478501286276,.736360270872251,.247860244420132,-.28791058043916,3,2
125,1,1,0, ,0,1,0,0,0, ,3,2, , , , ,4, ,5,2,-2,2,1,0,0,0,1,0,1, ,0,1,0,0,0, ,1,-2,0,1,"An ein erfrischendes Getränke, welches gut im Sommer verzehrt werden kann.",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0, ,2,5,"Normalerweise ist die Fanta schon so bekannt, dass man sie nicht weiterempfehlen musss.","Schmeckt leicht künstlich, sehr süß, kein natürlicher Orangengeschmack, erfrischend", , , , , , , , , ,1,1,1,0,1,1,0,1,1,0,0,0,0,0, ,1, , , , ,1,2,2,2,6,2,4,2,7, , , , ,.55,.7,.65,.5,2,-1,0,0,-1,1,-2,-1,0,0,1,1,0,1,1,1,2,0,2,2,1,2,2,2,1,-1,0,-1,0,1,1,0,0,3,3,3,5,2,3,10,1,2,4,3,4,1,5,6,3,7,3,0,7,7,3,7,2,0,5,8,3,5,6,8,3,7,2,5,4,2,3,7,6,4,2, , , , , , , ,2,1,0,2, , , , , ,-1,-1,-1,1,-1,1,-1,-1,0,-1,0,-1,0,0,1,1,1,0,0,-2,-2,2,2,1,1,1,-1,1,-1,1,3,1, , ,1, , , ,2,1, , , , ,1, ,-1,0,1,-1,0,0,-1,1996,4, ,3, ,1,-1,0,2,2,1,-1,-1,-1,-1,2, ,1,0, ,0, ,3,3, ,1,48432,0,2,1,-1.14926072141306,-.278055286712383,.80183747532442,1.22500244984101,.29628097239239,.407471234829912,1.00451449494145,1.9657128296882,1.32606643020303,3,2
